"","yrswork","numjobs","ab5cconscientiousness","ab5cintellect","cttindustriousness","mpqwellbeing","mpqachievement","lifesatisfaction"
"1667",0,0,4.45454545454545,4.09090909090909,3.7,1.16666666666667,1.16666666666667,7
"1668",5,4,3.36363636363636,4.1,3.11111111111111,1.25,1.16666666666667,5.4
"1669",7,9,4.18181818181818,3.27272727272727,3.3,1.41666666666667,1.16666666666667,2.6
"1670",16,8,3.27272727272727,4.09090909090909,3.3,1.75,1.58333333333333,2.2
"1671",11,4,4.63636363636364,3.18181818181818,3.7,1.16666666666667,1.16666666666667,6
"1672",7,4,3.09090909090909,3.72727272727273,3,1.25,1.58333333333333,2.2
"1673",16,9,3.09090909090909,3.90909090909091,2.2,1.5,2,4
"1674",38,3,3.27272727272727,2.63636363636364,2.6,1.83333333333333,1.58333333333333,3.2
"1675",45,13,3.81818181818182,4,3.6,1.16666666666667,1.25,6
"1676",30,5,3.27272727272727,3.09090909090909,2.9,1.83333333333333,1.25,4
"1677",7,4,3.45454545454545,4.63636363636364,3.4,1,1,1.4
"1678",35,5,4.54545454545455,4.45454545454545,3.4,1.33333333333333,1.5,4.4
"1679",11,5,4.09090909090909,3.18181818181818,3.2,1.16666666666667,1.33333333333333,5
"1680",28,10,3.27272727272727,2.90909090909091,2.2,1.75,2,3
"1681",40,4,3.63636363636364,2.72727272727273,3.4,1.33333333333333,1.66666666666667,5.8
"1682",30,10,4.09090909090909,2.72727272727273,2.8,1.91666666666667,1.33333333333333,1.2
"1683",37,2,3.72727272727273,3.09090909090909,2.8,1.25,1.5,4.6
"1684",17,18,3.81818181818182,3.27272727272727,2.8,1.33333333333333,1.25,5.8
"1685",10,5,4.90909090909091,3.36363636363636,3.7,1.41666666666667,1.25,3
"1686",0,0,3,3,3.9,1.33333333333333,1.33333333333333,4
"1687",27,12,3.36363636363636,4.45454545454545,2.6,1.25,1.83333333333333,5.8
"1688",43,11,3.54545454545455,3.54545454545455,3,1.16666666666667,1.91666666666667,6.2
"1689",38,3,4,3.90909090909091,3.2,1,1.33333333333333,6.6
"1690",50,14,4.54545454545455,3.45454545454545,3.7,1.08333333333333,1.41666666666667,5.2
"1691",41,2,3.63636363636364,2.63636363636364,2.8,1.41666666666667,1.33333333333333,4.8
"1692",45,6,4.90909090909091,3.54545454545455,4,1.08333333333333,1,6.6
"1693",2,4,3.45454545454545,3.18181818181818,2.6,1.75,1.75,5.6
"1694",42,5,4.18181818181818,4.27272727272727,3.2,1.25,1.25,3.4
"1695",23,7,3.72727272727273,3.81818181818182,3.1,1.33333333333333,1.41666666666667,4.4
"1696",23,14,3.63636363636364,3.9,3.22222222222222,1.66666666666667,1.5,5.6
"1697",5,3,4.27272727272727,3.36363636363636,2.8,1.16666666666667,1.33333333333333,4
"1698",5,3,4.09090909090909,3.36363636363636,3.3,1,1.08333333333333,5.6
"1699",37,3,4.18181818181818,4.18181818181818,3.7,1,1.16666666666667,5.8
"1700",23,5,4.63636363636364,4.63636363636364,4,1.08333333333333,1.25,5.8
"1701",15,4,4.90909090909091,3.81818181818182,3.6,1.08333333333333,1.41666666666667,5.8
"1702",28,7,3.81818181818182,3.45454545454545,3.5,1.66666666666667,1.16666666666667,3.6
"1703",37,10,4.45454545454545,2.54545454545455,3.3,1.4,1.11111111111111,4.4
"1704",25,4,4.63636363636364,3.81818181818182,3.6,1.58333333333333,1.25,1.2
"1705",33,7,4.36363636363636,3.72727272727273,3.9,1.41666666666667,1.16666666666667,3.8
"1706",25,6,3.90909090909091,2.18181818181818,3.2,1.83333333333333,1.58333333333333,1
"1707",5,8,4.36363636363636,3.36363636363636,2.7,1.41666666666667,1.5,5
"1708",NA,2,3.90909090909091,3,3.9,1.25,1.33333333333333,5.6
"1709",32,6,2.81818181818182,2.90909090909091,2.3,1.5,1.91666666666667,4.4
"1710",2,1,4.18181818181818,2.81818181818182,3.4,1.25,1.16666666666667,7
"1711",40,6,3.72727272727273,3,2.9,1.41666666666667,1.5,4.6
"1712",33,42,4.09090909090909,4.09090909090909,3.1,1.08333333333333,1.58333333333333,5.2
"1713",8,3,4,3.81818181818182,3.2,1.33333333333333,1.33333333333333,4.2
"1714",35,7,3,1.90909090909091,2.9,2,1.5,2.8
"1715",0,0,3.18181818181818,3,2.5,1.83333333333333,1.41666666666667,2.2
"1716",46,15,4.45454545454545,3.45454545454545,3.6,1.08333333333333,1.25,2
"1717",40,3,3.90909090909091,3.18181818181818,3.3,1,1.25,4.4
"1718",12,3,4.63636363636364,3.45454545454545,3.1,1.33333333333333,1.58333333333333,5
"1719",8,6,4.09090909090909,4.63636363636364,2.9,1,1.08333333333333,5.8
"1720",1,1,4,3.45454545454545,2.8,1.83333333333333,1.66666666666667,6
"1721",30,30,4.18181818181818,3.81818181818182,3.6,1.08333333333333,1.33333333333333,5
"1722",15,4,3.63636363636364,3.45454545454545,2.9,1.25,1.5,4.6
"1723",2,5,3.90909090909091,3.54545454545455,3.1,1,1.16666666666667,5.2
"1724",16,9,4.72727272727273,5,4,1.16666666666667,1.16666666666667,4
"1725",56,7,3.72727272727273,3.54545454545455,2.9,1.08333333333333,1.08333333333333,5.6
"1726",38,1,4.45454545454545,3.27272727272727,3.6,1.25,1.5,5.8
"1727",40,5,2.63636363636364,2.90909090909091,2.7,1.66666666666667,1.58333333333333,4
"1728",0,3,2.54545454545455,2.45454545454545,1.7,1.66666666666667,1.58333333333333,4
"1729",3,NA,3.18181818181818,3,4,1,2,4.8
"1730",30,2,3.63636363636364,3,2.6,1.58333333333333,1.41666666666667,5.6
"1731",44,8,4.54545454545455,3.18181818181818,3.5,1.16666666666667,1.16666666666667,4.6
"1732",45,9,3.27272727272727,4.63636363636364,3.4,1.25,1.16666666666667,5
"1733",50,3,3.81818181818182,2.45454545454545,2.7,1.16666666666667,1.33333333333333,4.4
"1734",40,8,3.18181818181818,3.81818181818182,2.9,1.08333333333333,1.58333333333333,4.8
"1735",11,3,4.54545454545455,3.45454545454545,3.2,1.33333333333333,1.66666666666667,2.6
"1736",40,3,4,3.72727272727273,3.2,1.08333333333333,1.08333333333333,4
"1737",15,6,4,3.63636363636364,3,1.33333333333333,1.08333333333333,5.4
"1738",5,8,3.81818181818182,2.81818181818182,3.7,1.08333333333333,1.25,6.2
"1739",25,8,3.90909090909091,2.81818181818182,3,1.08333333333333,1.16666666666667,5
"1740",20,4,3.63636363636364,4.54545454545455,4,1,1.08333333333333,5.6
"1741",35,4,3.63636363636364,3.18181818181818,3,1.5,1.33333333333333,3.4
"1742",5,5,4.27272727272727,3.18181818181818,3.6,1.08333333333333,1.16666666666667,5.8
"1743",10,6,3.81818181818182,2.63636363636364,2.2,1.91666666666667,1.75,3.4
"1744",57,22,4,3.09090909090909,3.3,1.16666666666667,1.25,5.2
"1745",20,5,4.09090909090909,4,3.4,1,1.33333333333333,6
"1746",16,4,2,3.54545454545455,2.4,1.91666666666667,2,3.2
"1747",43,4,4.09090909090909,3.27272727272727,3,1,1,5
"1748",20,5,3.09090909090909,2.90909090909091,2.5,1.25,1.5,6
"1749",24,13,4.72727272727273,4.27272727272727,4,1.33333333333333,1.16666666666667,4.8
"1750",16,3,3.81818181818182,3.72727272727273,3,1.5,1.16666666666667,4.8
"1751",8,3,4.6,4.81818181818182,3.4,1,1.16666666666667,6.6
"1752",21,4,3.45454545454545,3,NA,1.41666666666667,1.66666666666667,4.4
"1753",33,2,3.27272727272727,2.90909090909091,2.9,1.25,1.5,4.6
"1754",40,1,3.90909090909091,3.81818181818182,3.1,1.16666666666667,1.66666666666667,4.4
"1755",20,5,3.18181818181818,3.45454545454545,2.8,1.08333333333333,1.75,6
"1756",52,6,4.54545454545455,3.6,3.8,1,1.08333333333333,6
"1757",25,6,4.18181818181818,3.18181818181818,3.6,1.5,1.25,2.8
"1758",52,4,3.81818181818182,3.36363636363636,3,1,1.41666666666667,5.8
"1759",45,10,4.81818181818182,2.81818181818182,2.7,1.08333333333333,1.58333333333333,6
"1760",42,9,5,4.72727272727273,3.5,1.08333333333333,1.25,5
"1761",32,10,4.09090909090909,3.18181818181818,4,1,1.16666666666667,6.6
"1762",37,5,4.45454545454545,3.09090909090909,3.6,1.25,1.16666666666667,5.8
"1763",40,3,4.63636363636364,4.18181818181818,4,1.16666666666667,1.36363636363636,6.2
"1764",40,3,4.18181818181818,2.27272727272727,3.5,1.58333333333333,1.33333333333333,5.2
"1765",3,3,4,3.72727272727273,3,1.16666666666667,1.75,4.2
"1766",53,2,4.54545454545455,3.09090909090909,3.8,1.16666666666667,1.25,5.8
"1767",40,35,4.90909090909091,3.27272727272727,4,1.08333333333333,1.25,6
"1768",30,3,4.27272727272727,3.27272727272727,3.5,1,1.33333333333333,5
"1769",32,6,4.90909090909091,4.09090909090909,4,1.41666666666667,1,4.6
"1770",13,2,4.18181818181818,2.45454545454545,3.2,1.16666666666667,1.66666666666667,6.6
"1771",36,12,4,3.09090909090909,3.3,1.83333333333333,1.08333333333333,5.4
"1772",17,5,2.72727272727273,4.09090909090909,2.8,1.66666666666667,1.5,1.4
"1773",12,5,4.81818181818182,2.72727272727273,2.5,1.16666666666667,1.25,6.2
"1774",10,7,4.27272727272727,3.81818181818182,3.8,1.08333333333333,1.41666666666667,4.6
"1775",18,6,4.27272727272727,3.36363636363636,2.7,1.58333333333333,2,6.6
"1776",25,20,3.27272727272727,4.09090909090909,2.2,1.75,1.75,3
"1777",8,0,4.81818181818182,3.90909090909091,2.6,1.25,1.41666666666667,6
"1778",23,2,3.45454545454545,3.36363636363636,2.9,1,1.66666666666667,5.8
"1779",32,3,3.81818181818182,2.81818181818182,2.4,1.41666666666667,1.83333333333333,5.4
"1780",25,7,3.45454545454545,2.18181818181818,2.9,1.25,1.5,5.8
"1781",15,7,3.18181818181818,3,2.44444444444444,1,1.33333333333333,5
"1782",40,3,4.63636363636364,4.45454545454545,2.8,1.41666666666667,1.75,2.4
"1783",50,11,3.18181818181818,3,2.8,1.36363636363636,1.5,3.8
"1784",36,50,4.18181818181818,4.36363636363636,3.2,1.58333333333333,1.5,3
"1785",43,9,4.09090909090909,3.63636363636364,3,1.41666666666667,1.33333333333333,3.2
"1786",51,7,3.81818181818182,4.09090909090909,4,1.16666666666667,1.25,3
"1787",28,40,4.09090909090909,4.09090909090909,3.4,1,1.66666666666667,6
"1788",3,2,4.27272727272727,3.45454545454545,3.9,1.16666666666667,1,6
"1789",24,15,3.63636363636364,2.81818181818182,2.9,2,1.83333333333333,1.8
"1790",11,3,2.09090909090909,1.90909090909091,2,2,2,4.4
"1791",0,0,3.36363636363636,2.63636363636364,2.8,1.08333333333333,1.58333333333333,5.8
"1792",35,15,3.18181818181818,4.27272727272727,2.8,1.75,1.41666666666667,3.2
"1793",31,0,3.90909090909091,3.09090909090909,2.5,1.58333333333333,1.83333333333333,5.2
"1794",26,3,3.81818181818182,3.09090909090909,2.8,1.36363636363636,1.25,4.8
"1795",0,0,3.81818181818182,2.72727272727273,2.6,1.83333333333333,1.66666666666667,6.2
"1796",1,2,3.36363636363636,3.81818181818182,3.9,1.08333333333333,1.08333333333333,5.8
"1797",40,3,3.90909090909091,2.81818181818182,2.9,1,1.58333333333333,5.6
"1798",3,3,4.27272727272727,3.72727272727273,4,1.91666666666667,1.25,2.2
"1799",46,5,3.9,3.45454545454545,2.7,1.58333333333333,1.41666666666667,4
"1800",52,75,3.63636363636364,4.36363636363636,2.9,1.66666666666667,1.58333333333333,3.8
"1801",5,3,3.18181818181818,3,2.5,1.91666666666667,1.66666666666667,4
"1802",20,8,3.45454545454545,4.27272727272727,3.6,1.25,1.58333333333333,1
"1803",35,20,3.72727272727273,3.90909090909091,2.9,1.33333333333333,1.08333333333333,3.6
"1804",50,7,3.36363636363636,3.54545454545455,3.1,1.25,1,4.8
"1805",43,8,4.54545454545455,3.54545454545455,3.3,1.16666666666667,1,5.2
"1806",6,3,3.81818181818182,2.72727272727273,2.6,1.58333333333333,1.75,5
"1807",4,2,4.45454545454545,4.45454545454545,2.7,1,1.16666666666667,6
"1808",8,5,3.63636363636364,3.5,2.5,1.08333333333333,1.16666666666667,4
"1809",4,2,4.72727272727273,4.45454545454545,3.8,1.16666666666667,1.09090909090909,1.4
"1810",30,1,4.09090909090909,3.27272727272727,3.3,1.41666666666667,1.58333333333333,2.8
"1811",NA,NA,3.45454545454545,3.81818181818182,3,1,1.09090909090909,4.4
"1812",32,7,3.3,3.63636363636364,3.1,1.33333333333333,1.41666666666667,4.2
"1813",44,9,3.90909090909091,3.63636363636364,3.4,1.5,1.41666666666667,5.6
"1814",50,5,4.18181818181818,3.18181818181818,3.5,1.16666666666667,1.25,4.6
"1815",53,3,3.55555555555556,4,3.6,1.09090909090909,1.09090909090909,6
"1816",8,3,4.63636363636364,3.90909090909091,4,1,1,5.4
"1817",19,4,4.18181818181818,3.54545454545455,2.6,1.66666666666667,1.41666666666667,5.8
"1818",4,2,2.90909090909091,3.18181818181818,2.33333333333333,1.91666666666667,1.75,2.8
"1819",40,10,4.09090909090909,2.90909090909091,3.4,1.41666666666667,1.33333333333333,2
"1820",10,1,3.45454545454545,2.72727272727273,2.2,1.25,1.91666666666667,6
"1821",3,3,4.09090909090909,3.90909090909091,3,1.41666666666667,1.58333333333333,4
"1822",8,3,4.18181818181818,4.45454545454545,3.4,1.16666666666667,1.33333333333333,6.2
"1823",40,3,4.18181818181818,3.81818181818182,2.9,1,1.625,6.2
"1824",10,6,2.18181818181818,2.45454545454545,2,2,1.75,1.4
"1825",5,5,4.72727272727273,3.45454545454545,3.5,1.33333333333333,1.41666666666667,5.4
"1826",40,7,4.09090909090909,3.90909090909091,3.2,1.41666666666667,1.66666666666667,5.2
"1827",0,4,4.54545454545455,3.72727272727273,3.44444444444444,1.33333333333333,1.41666666666667,4.4
"1828",27,3,4.63636363636364,4.18181818181818,3.7,1.25,1.16666666666667,5.6
"1829",40,2,3,3,2.6,1.91666666666667,1.75,4
"1830",27,8,3.81818181818182,3.36363636363636,2.8,1.33333333333333,1.41666666666667,4.6
"1831",14,7,4,3.63636363636364,3.4,1.08333333333333,1.16666666666667,5.4
"1832",30,3,4.45454545454545,3.63636363636364,3.4,1.08333333333333,1.25,5.4
"1833",38,5,4.27272727272727,4.45454545454545,3.3,1.08333333333333,1.16666666666667,5.4
"1834",15,1,3.81818181818182,4.27272727272727,2.7,1.16666666666667,1.5,4.2
"1835",2,1,3,3,2.7,1,1.08333333333333,6.8
"1836",7,4,3.72727272727273,3.81818181818182,2.8,1.91666666666667,1.5,1
"1837",18,6,3.63636363636364,3.72727272727273,2.8,1.08333333333333,1.58333333333333,3.6
"1838",40,5,4.63636363636364,3.72727272727273,4,1,1.41666666666667,6
"1839",17,9,3.81818181818182,3.3,2.9,1.41666666666667,1.33333333333333,4.8
"1840",25,12,4.63636363636364,3.63636363636364,3.2,1.16666666666667,1.41666666666667,5.6
"1841",28,3,4.18181818181818,4.18181818181818,3.1,1.58333333333333,1.08333333333333,4.6
"1842",34,6,4.72727272727273,2.72727272727273,3.8,1.25,1.33333333333333,6
"1843",15,2,4.45454545454545,3.72727272727273,4,1,1.16666666666667,6
"1844",15,5,4,3.54545454545455,3.3,1.25,1.33333333333333,6
"1845",10,4,4.27272727272727,3.36363636363636,3.3,1.16666666666667,1.58333333333333,5.6
"1846",15,3,4.72727272727273,3.36363636363636,3.7,1.91666666666667,1.25,1.6
"1847",44,12,3.54545454545455,2.81818181818182,2.7,1.58333333333333,1.83333333333333,5
"1848",40,4,4,2.8,3,1.08333333333333,1.75,5.4
"1849",37,14,2.72727272727273,2.36363636363636,1.7,2,1.91666666666667,2.2
"1850",2,2,3.27272727272727,3,2.5,1.5,1.5,2.4
"1851",4,3,4.18181818181818,3.36363636363636,3,1.41666666666667,1.58333333333333,4.2
"1852",6,4,4.27272727272727,3.18181818181818,3.4,1.83333333333333,1.58333333333333,3.2
"1853",35,3,3.81818181818182,3.45454545454545,3.4,1.08333333333333,1.58333333333333,5
"1854",23,6,3.90909090909091,3.63636363636364,3,1.5,1.33333333333333,4.6
"1855",28,4,3.36363636363636,4.1,3,1.08333333333333,1.25,6
"1856",3,2,3.09090909090909,3.54545454545455,2.4,1.08333333333333,1.75,6.6
"1857",NA,10,3.63636363636364,2.81818181818182,1,1.66666666666667,1.58333333333333,4.8
"1858",15,4,4.72727272727273,4.09090909090909,3.6,1.41666666666667,1.5,1
"1859",2,1,4.72727272727273,3.72727272727273,3.6,1,1.5,6.6
"1860",30,4,3.72727272727273,3.63636363636364,3.5,1.33333333333333,1.41666666666667,5.6
"1861",24,3,3.27272727272727,3.27272727272727,3,1,1.25,5
"1862",32,13,4,3.45454545454545,3.5,1.16666666666667,1,5
"1863",18,6,4.63636363636364,4.27272727272727,3.7,1,1.25,6
"1864",15,6,3.45454545454545,3.09090909090909,2.6,1.16666666666667,1.25,3.4
"1865",9,15,3.27272727272727,3.81818181818182,2.9,1.66666666666667,1.16666666666667,5.8
"1866",30,4,4.18181818181818,3.63636363636364,3.2,1.25,1.58333333333333,5.8
"1867",35,12,4.09090909090909,3.36363636363636,3.1,1.41666666666667,1.91666666666667,5.8
"1868",11,3,4.27272727272727,3.63636363636364,3.4,1.08333333333333,1.16666666666667,5.2
"1869",40,6,4.54545454545455,3.54545454545455,3.55555555555556,1.5,1.16666666666667,5.2
"1870",42,3,2.63636363636364,2.27272727272727,2.5,1.83333333333333,1.58333333333333,2
"1871",5,9,4.63636363636364,4.18181818181818,2.5,1.08333333333333,1.08333333333333,4.4
"1872",21,8,4.18181818181818,4,3.3,1.58333333333333,1.5,3
"1873",48,14,3.09090909090909,2.36363636363636,3.9,2,1.25,1
"1874",12,7,4.45454545454545,3.18181818181818,2.6,1.41666666666667,1.83333333333333,5
"1875",47,5,4.36363636363636,4,3.5,1.33333333333333,1.33333333333333,6.4
"1876",32,8,4.27272727272727,2.90909090909091,2.9,1.33333333333333,1.5,3.2
"1877",24,NA,3.63636363636364,2.72727272727273,3.2,1.33333333333333,1.16666666666667,2.6
"1878",20,2,4.18181818181818,3.36363636363636,3.5,1.41666666666667,1.41666666666667,5.6
"1879",28,6,4.72727272727273,3.81818181818182,3.4,1.41666666666667,1.25,4.2
"1880",30,4,3.18181818181818,3.27272727272727,3.4,1.33333333333333,1.66666666666667,4.4
"1881",25,6,4.54545454545455,3.63636363636364,4,1,1.08333333333333,3.6
"1882",NA,NA,3.5,4.36363636363636,3.2,1.1,1,5.4
"1883",20,18,3,3.90909090909091,2.7,1.08333333333333,1.91666666666667,4.4
"1884",51,10,2.54545454545455,2.81818181818182,2.6,1.41666666666667,1.66666666666667,5.2
"1885",10,3,3,3,2.8,1.66666666666667,1.91666666666667,1.6
"1886",8,20,2.45454545454545,2.45454545454545,2.5,1.66666666666667,1.33333333333333,5.2
"1887",15,3,4.27272727272727,5,4,1,1.16666666666667,7
"1888",28,8,3.09090909090909,2.72727272727273,2.9,1.5,1.66666666666667,5.6
"1889",4,4,3,3.18181818181818,2.1,1.91666666666667,2,2.2
"1890",50,3,3.18181818181818,2.81818181818182,2.5,1,1.16666666666667,4
"1891",NA,NA,4.1,4.4,3.3,1.75,1.16666666666667,2.8
"1892",30,3,3.72727272727273,2.63636363636364,3.4,1.5,1.5,3.6
"1893",30,4,4.18181818181818,4.09090909090909,3.2,1.5,1.5,4.6
"1894",18,10,2.90909090909091,2.45454545454545,2.7,1.91666666666667,2,3.6
"1895",42,6,4.90909090909091,3.81818181818182,3.7,1.41666666666667,1.33333333333333,3.4
"1896",14,11,3.36363636363636,4.63636363636364,3.5,1.16666666666667,1.41666666666667,6.2
"1897",1,1,4.54545454545455,3.18181818181818,3.9,1.33333333333333,1.08333333333333,1
"1898",25,3,3.72727272727273,4.09090909090909,2.8,1.58333333333333,1.41666666666667,3
"1899",6,5,3.09090909090909,2.81818181818182,2.6,2,1.41666666666667,1
"1900",60,12,3.27272727272727,3.18181818181818,2.7,1.08333333333333,1.33333333333333,5
"1901",28,11,4.18181818181818,3.45454545454545,3.7,1.16666666666667,1.25,4.6
"1902",5,2,5,4.18181818181818,3.4,1,1.16666666666667,7
"1903",3,3,3.09090909090909,5,3,1.16666666666667,1.33333333333333,4.6
"1904",35,7,4.36363636363636,3.90909090909091,2.4,1.5,1.83333333333333,5.4
"1905",11,7,3.81818181818182,4.18181818181818,3.4,1.16666666666667,1.08333333333333,5.6
"1906",30,6,3.81818181818182,3.90909090909091,3.9,1.16666666666667,1,1.8
"1907",9,4,3.27272727272727,3.45454545454545,2.5,1.5,1.91666666666667,5.6
"1908",20,1,4,2.90909090909091,2.8,1.25,1.75,2.2
"1909",40,5,4.27272727272727,3.27272727272727,2.9,1.5,1.16666666666667,2
"1910",12,7,3.81818181818182,3.36363636363636,3,1.16666666666667,1.75,5.2
"1911",40,30,3.18181818181818,3,2.5,1.5,1.33333333333333,4
"1912",0,0,4,3.36363636363636,3.5,1.16666666666667,1.5,7
"1913",38,12,4.18181818181818,3.45454545454545,2.9,1,1.91666666666667,5.4
"1914",20,14,4,3,2.625,1.75,1.81818181818182,4.4
"1915",10,2,3.36363636363636,4.18181818181818,3.8,1.83333333333333,1,4.2
"1916",34,4,4.36363636363636,4.27272727272727,4,1.41666666666667,1.08333333333333,4.8
"1917",23,10,3.72727272727273,3.72727272727273,3.3,1.16666666666667,1.66666666666667,5.8
"1918",19,4,3.09090909090909,2.63636363636364,3,1.5,1.08333333333333,3.2
"1919",36,8,3.18181818181818,2.54545454545455,2.6,1.66666666666667,1.83333333333333,3.2
"1920",7,2,3,2.90909090909091,2.6,1.75,1.66666666666667,2
"1921",12,6,3.27272727272727,3.27272727272727,2.5,1.66666666666667,1.75,4
"1922",13,5,4.27272727272727,4.45454545454545,3.6,1.08333333333333,1.33333333333333,5.6
"1923",32,8,3.27272727272727,3,2.8,1.66666666666667,1.33333333333333,3.4
"1924",30,25,3.63636363636364,3.81818181818182,2.5,1,2,7
"1925",36,4,3.54545454545455,3.54545454545455,2.5,1.33333333333333,1.58333333333333,4
"1926",10,5,4.27272727272727,3.54545454545455,3.6,1.33333333333333,1.25,4.8
"1927",5,5,4.27272727272727,3.81818181818182,2.6,1.16666666666667,1.58333333333333,6.8
"1928",10,5,4.54545454545455,3.63636363636364,3.7,1.33333333333333,1,4
"1929",14,5,4.36363636363636,3.27272727272727,3,1,1.08333333333333,4.8
"1930",6,6,4.54545454545455,3.81818181818182,3,1.08333333333333,1.41666666666667,4.8
"1931",10,4,3.45454545454545,3.45454545454545,3.2,1.58333333333333,1.36363636363636,4.2
"1932",40,8,4.45454545454545,3.90909090909091,3.8,1.5,1.58333333333333,3.4
"1933",2,2,3.27272727272727,2.90909090909091,2.9,1.41666666666667,1.66666666666667,4.2
"1934",60,5,3.45454545454545,4.27272727272727,4,1.25,1.41666666666667,5.2
"1935",24,1,4.63636363636364,3.63636363636364,3.7,1.41666666666667,1.25,6.2
"1936",40,4,4.54545454545455,3,3.7,1.16666666666667,1.25,5.6
"1937",40,16,3.45454545454545,3.54545454545455,2.6,1.75,1.91666666666667,1.2
"1938",38,12,3.63636363636364,4.63636363636364,3.6,1.25,1.08333333333333,5.4
"1939",9,4,4,4.27272727272727,3.3,1.25,1.33333333333333,5
"1940",18,4,3.90909090909091,3.09090909090909,3,1.33333333333333,1.08333333333333,4
"1941",0,0,3.27272727272727,2.90909090909091,2.5,1.33333333333333,1.33333333333333,2
"1942",24,9,4.72727272727273,4.18181818181818,4,1.33333333333333,1.25,3.8
"1943",20,6,3.72727272727273,3.18181818181818,2.6,1.08333333333333,1.5,6
"1944",25,8,4.81818181818182,3.63636363636364,3.7,1.08333333333333,1.33333333333333,5.8
"1945",30,7,4.09090909090909,3.18181818181818,3.8,1.16666666666667,1.25,5
"1946",9,7,4,4.18181818181818,3.2,1.33333333333333,1.5,6.4
"1947",20,11,3.09090909090909,2.18181818181818,2.7,1.45454545454545,2,4.8
"1948",30,6,4.63636363636364,4.81818181818182,4,1.08333333333333,1.08333333333333,5.8
"1949",35,8,3.5,3.90909090909091,3.5,1,1.16666666666667,3.8
"1950",5,1,4.09090909090909,3.63636363636364,3.4,1,1.41666666666667,6.2
"1951",35,5,4.81818181818182,3.7,3.6,1.5,1,2.6
"1952",45,10,3,3.63636363636364,3.3,1.58333333333333,1.25,1.4
"1953",30,15,4.90909090909091,4.09090909090909,3.4,1,1.25,6
"1954",48,8,4.09090909090909,3.18181818181818,3.3,1.09090909090909,1.41666666666667,5.8
"1955",35,7,3.9,4.09090909090909,3.2,1.08333333333333,1,4.6
"1956",6,3,4.72727272727273,4.45454545454545,3.5,1,1.08333333333333,7
"1957",31,10,4.54545454545455,3.45454545454545,3.7,1.08333333333333,1.08333333333333,4
"1958",10,1,4.27272727272727,3.36363636363636,3.3,1.08333333333333,1.33333333333333,6.8
"1959",2,1,3.72727272727273,3.54545454545455,3.8,1.75,1.41666666666667,2.4
"1960",0,0,2.81818181818182,3,2.55555555555556,1.83333333333333,1.83333333333333,2.8
"1961",12,3,3.90909090909091,3.72727272727273,3.4,1.25,1.16666666666667,4.2
"1962",22,2,4.54545454545455,3.09090909090909,3.5,1.08333333333333,1.25,5.6
"1963",40,7,4.45454545454545,4.36363636363636,4,1,1.08333333333333,4.6
"1964",65,NA,2.63636363636364,3.18181818181818,2.2,1.83333333333333,1.83333333333333,3.4
"1965",35,4,3.81818181818182,3.09090909090909,3.3,1.33333333333333,1.41666666666667,5.4
"1966",8,3,3.81818181818182,3.54545454545455,3.3,1,1.75,4.2
"1967",20,3,3.90909090909091,2.72727272727273,3.6,1.75,1.66666666666667,1
"1968",45,30,3.45454545454545,4.72727272727273,3.8,1,1.33333333333333,5.8
"1969",20,15,3.54545454545455,3.18181818181818,3.8,1,1.66666666666667,6.6
"1970",54,5,4.27272727272727,4.63636363636364,3.2,1.18181818181818,1.41666666666667,5.4
"1971",2,1,4.54545454545455,3.81818181818182,3.3,1.41666666666667,1.41666666666667,5.8
"1972",4,15,3.54545454545455,4.09090909090909,3.1,1.33333333333333,1.25,4.2
"1973",14,3,3.90909090909091,4.09090909090909,3.5,1.25,1.25,1.8
"1974",10,10,3.63636363636364,3.63636363636364,3,1.08333333333333,1.66666666666667,3.4
"1975",29,10,3.18181818181818,4,2.6,1.08333333333333,1.58333333333333,4.6
"1976",7,4,3.18181818181818,2.72727272727273,2.4,1.33333333333333,1.66666666666667,4.6
"1977",40,8,4.72727272727273,3.90909090909091,4,1.08333333333333,1.08333333333333,5.2
"1978",10,5,4.27272727272727,3.27272727272727,3.2,1.16666666666667,1.41666666666667,6
"1979",40,19,3.63636363636364,3.81818181818182,3.4,1.41666666666667,1.75,3.2
"1980",16,3,4.54545454545455,3.27272727272727,3.4,1.83333333333333,1.33333333333333,5.2
"1981",16,4,3.18181818181818,3.27272727272727,2.3,1.41666666666667,1.75,4.4
"1982",46,9,4.09090909090909,2.63636363636364,3.3,1.08333333333333,1.33333333333333,3.6
"1983",50,3,4.09090909090909,4,3,1.08333333333333,1.16666666666667,5.4
"1984",35,1,3.81818181818182,3.45454545454545,3,1,1.41666666666667,5.2
"1985",21,4,4.09090909090909,3.18181818181818,3,1.08333333333333,1.16666666666667,5.8
"1986",40,2,5,3.72727272727273,3.7,1,1.16666666666667,5.8
"1987",9,4,4.72727272727273,3.27272727272727,3.3,1.16666666666667,1.41666666666667,2.4
"1988",3,3,4.45454545454545,3.27272727272727,3.6,1.33333333333333,1.16666666666667,4.6
"1989",0,1,2.36363636363636,2.90909090909091,3.4,1,1.25,1.6
"1990",20,9,4,4.09090909090909,2.9,1.58333333333333,1.16666666666667,4.8
"1991",40,3,3.72727272727273,3.27272727272727,3.2,1.33333333333333,1.5,4
"1992",43,11,4.45454545454545,4.54545454545455,3.1,1.41666666666667,1.41666666666667,3.4
